1,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
1,2,120.73,333.17,137.07,61.26999999999998,1,1,1.0
1,3,733.5,265.51,70.79999999999995,40.69,1,1,1.0
2,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
2,2,102.4,337.13,137.07,61.28000000000003,1,1,1.0
2,3,722.6,267.99,70.79999999999995,40.69,1,1,1.0
3,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
3,2,75.65,340.1,140.04999999999998,61.27999999999997,1,1,1.0
3,3,706.7,269.97,73.81999999999994,41.629999999999995,1,1,1.0
4,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
4,2,50.88,344.07,142.02,63.23000000000002,1,1,1.0
4,3,693.32,271.95,73.81999999999994,41.629999999999995,1,1,1.0
5,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
5,2,25.11,345.55,142.02999999999997,63.24000000000001,1,1,1.0
5,3,680.94,272.45,73.81999999999994,41.629999999999995,1,1,1.0
6,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
6,2,3.22,352.19,142.03,63.23000000000002,1,1,1.0
6,3,668.34,276.42,73.80999999999995,41.639999999999986,1,1,1.0
7,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
7,2,0.0,358.16,124.69,63.22999999999996,1,1,1.0
7,3,651.09,277.75,75.80999999999995,41.629999999999995,1,1,1.0
8,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
8,2,0.0,359.48,99.48,67.91999999999996,1,1,1.0
8,3,637.83,279.74,75.79999999999995,41.629999999999995,1,1,1.0
9,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
9,2,0.0,360.15,78.92,67.91000000000003,1,1,1.0
9,3,621.9,282.39,81.12,41.639999999999986,1,1,1.0
10,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
10,2,0.0,364.13,51.73,67.91000000000003,1,1,1.0
10,3,606.64,283.72,81.13,41.629999999999995,1,1,1.0
11,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
11,2,0.0,368.11,29.18,67.91999999999996,1,1,1.0
11,3,589.4,287.04,84.39999999999998,43.65999999999997,1,1,1.0
12,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
12,3,576.8,288.36,84.40000000000009,43.66999999999996,1,1,1.0
13,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
13,3,562.21,290.35,84.38999999999999,43.66999999999996,1,1,1.0
14,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
14,3,544.3,291.7,89.0,47.620000000000005,1,1,1.0
15,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
15,3,529.04,294.35,89.0,47.620000000000005,1,1,1.0
16,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
16,3,513.12,296.34,89.00999999999999,47.620000000000005,1,1,1.0
17,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
17,3,492.56,299.66,94.94,48.23999999999995,1,1,1.0
18,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
18,3,474.65,300.98,94.94000000000005,48.25,1,1,1.0
19,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
19,3,458.73,303.64,94.93999999999994,48.24000000000001,1,1,1.0
20,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
20,3,442.15,306.95,94.94000000000005,48.25,1,1,1.0
21,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
21,3,424.91,308.28,94.94,48.24000000000001,1,1,1.0
22,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
22,3,405.67,311.6,102.22999999999996,50.889999999999986,1,1,1.0
23,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
23,3,387.77,315.58,102.22000000000003,50.89000000000004,1,1,1.0
24,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
24,3,369.86,318.2,104.83999999999997,52.910000000000025,1,1,1.0
25,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
25,3,351.95,324.17,104.84000000000003,52.91999999999996,1,1,1.0
26,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
26,3,329.4,324.8,108.80000000000001,54.94,1,1,1.0
27,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
27,3,307.51,326.1,116.09000000000003,60.26999999999998,1,1,1.0
28,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
28,3,286.29,330.08,116.08999999999997,60.27000000000004,1,1,1.0
29,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
29,3,267.05,333.4,116.08999999999997,60.26000000000005,1,1,1.0
30,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
30,3,246.49,338.7,119.40999999999997,61.60000000000002,1,1,1.0
31,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
31,3,221.95,338.7,124.75,62.900000000000034,1,1,1.0
32,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
32,3,201.39,344.01,124.75,62.900000000000034,1,1,1.0
33,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
33,3,174.86,348.65,124.75,62.900000000000034,1,1,1.0
34,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
34,3,152.31,351.3,135.39,65.59999999999997,1,1,1.0
35,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
35,3,129.09,357.94,135.4,65.58999999999997,1,1,1.0
36,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
36,3,104.55,364.57,142.05,65.60000000000002,1,1,1.0
37,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
37,3,74.04,368.5,148.06,66.97000000000003,1,1,1.0
38,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
38,3,48.17,367.8,153.32999999999998,72.97999999999996,1,1,1.0
39,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
39,3,20.32,374.43,153.32,72.98000000000002,1,1,1.0
40,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
40,3,0.0,378.41,149.76,72.97999999999996,1,1,1.0
41,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
41,3,0.0,378.41,128.98,84.88999999999999,1,1,1.0
42,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
42,3,0.0,377.9,102.11,84.89000000000004,1,1,1.0
43,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
43,3,0.0,381.96,79.81,84.89000000000004,1,1,1.0
44,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
44,3,0.0,388.55,52.94,84.88999999999999,1,1,1.0
45,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
45,3,0.0,396.69,23.08,84.88999999999999,1,1,1.0
46,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
47,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
48,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
49,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
50,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
51,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
52,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
52,4,946.59,225.56,13.409999999999968,60.39999999999998,1,1,1.0
53,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
53,4,941.84,225.56,18.159999999999968,62.76999999999998,1,1,1.0
54,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
54,4,937.1,225.56,22.899999999999977,65.13999999999999,1,1,1.0
55,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
55,4,932.3,225.56,27.700000000000045,65.13999999999999,1,1,1.0
56,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
56,4,928.55,225.56,31.450000000000045,65.83999999999997,1,1,1.0
57,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
57,4,924.8,225.56,35.200000000000045,66.54000000000002,1,1,1.0
58,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
58,4,919.35,225.56,40.64999999999998,69.24000000000001,1,1,1.0
59,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
59,4,913.9,225.56,46.10000000000002,71.94,1,1,1.0
60,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
60,4,908.15,225.56,51.85000000000002,72.29000000000002,1,1,1.0
61,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
61,4,902.4,225.56,57.60000000000002,72.63999999999999,1,1,1.0
62,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
62,4,898.35,225.56,61.64999999999998,72.29000000000002,1,1,1.0
63,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
63,4,894.3,225.56,65.70000000000005,71.94,1,1,1.0
64,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
64,4,888.2,225.56,71.79999999999995,73.94,1,1,1.0
65,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
65,4,880.7,225.56,79.29999999999995,78.63999999999999,1,1,1.0
66,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
66,4,879.3,225.56,80.70000000000005,79.33999999999997,1,1,1.0
67,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
67,4,869.1,225.56,90.89999999999998,83.44,1,1,1.0
68,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
68,4,861.6,225.56,98.39999999999998,86.13999999999999,1,1,1.0
69,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
69,4,857.5,225.56,102.5,88.83999999999997,1,1,1.0
70,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
70,4,849.4,225.56,110.60000000000002,90.24000000000001,1,1,1.0
71,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
71,4,845.3,229.0,114.70000000000005,86.80000000000001,1,1,1.0
72,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
72,4,833.8,229.0,126.20000000000005,86.80000000000001,1,1,1.0
73,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
73,4,823.6,229.0,136.39999999999998,86.80000000000001,1,1,1.0
74,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
74,4,816.1,229.0,143.89999999999998,86.80000000000001,1,1,1.0
75,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
75,4,809.31,231.71,150.69000000000005,87.48999999999998,1,1,1.0
76,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
76,4,800.5,231.71,159.5,92.89000000000001,1,1,1.0
77,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
77,4,793.0,231.71,167.0,97.68999999999997,1,1,1.0
78,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
78,4,784.2,231.71,175.79999999999995,99.09,1,1,1.0
79,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
79,4,784.2,231.71,171.0,94.98999999999998,1,1,1.0
80,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
80,4,778.77,232.39,171.0,94.99000000000001,1,1,1.0
81,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
81,4,768.6,233.75,175.05999999999995,97.85000000000002,1,1,1.0
81,5,748.63,257.15,27.480000000000018,34.410000000000025,1,1,1.0
81,6,937.66,237.81,16.50999999999999,37.610000000000014,1,1,1.0
82,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
82,4,759.4,237.2,176.21000000000004,99.0,1,1,1.0
82,5,739.42,257.73,30.940000000000055,34.39999999999998,1,1,1.0
82,6,933.05,237.23,16.50999999999999,37.609999999999985,1,1,1.0
83,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
83,4,750.2,237.2,185.40999999999997,101.30000000000001,1,1,1.0
83,5,730.21,258.3,34.389999999999986,34.39999999999998,1,1,1.0
83,6,920.39,241.26,16.50999999999999,37.610000000000014,1,1,1.0
84,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
84,4,743.3,237.2,180.80000000000007,100.69999999999999,1,1,1.0
84,5,719.85,258.3,34.389999999999986,34.39999999999998,1,1,1.0
84,6,916.94,243.57,16.50999999999999,37.610000000000014,1,1,1.0
85,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
85,4,732.36,239.5,184.84000000000003,101.27999999999997,1,1,1.0
85,5,709.49,257.15,34.389999999999986,34.400000000000034,1,1,1.0
85,6,912.33,242.42,16.50999999999999,37.609999999999985,1,1,1.0
86,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
86,4,723.73,236.0,189.97000000000003,105.35000000000002,1,1,1.0
86,5,699.13,260.61,34.389999999999986,34.389999999999986,1,1,1.0
86,6,887.6,240.1,40.67999999999995,39.37000000000003,1,1,0.0
87,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
87,4,713.37,237.7,194.02999999999997,108.25999999999999,1,1,1.0
87,5,685.9,260.61,47.620000000000005,34.389999999999986,1,1,1.0
87,6,877.81,240.1,40.680000000000064,39.37000000000003,1,1,0.0
88,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
88,4,704.73,238.9,195.76999999999998,108.78,1,1,1.0
88,5,674.4,260.61,59.120000000000005,34.389999999999986,1,1,1.0
88,6,870.33,237.8,40.67999999999995,39.370000000000005,1,1,0.0
89,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
89,4,694.95,241.2,195.76,108.79000000000002,1,1,1.0
89,5,661.16,262.33,59.120000000000005,34.400000000000034,1,1,1.0
89,6,863.42,240.68,40.680000000000064,39.370000000000005,1,1,0.0
90,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
90,4,688.04,243.51,195.76999999999998,108.78000000000003,1,1,1.0
90,5,650.8,263.48,59.120000000000005,34.39999999999998,1,1,1.0
90,6,857.67,240.1,40.680000000000064,39.37000000000003,1,1,0.0
91,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
91,4,677.1,247.54,202.10000000000002,108.78,1,1,1.0
91,5,638.13,263.48,59.120000000000005,34.39999999999998,1,1,1.0
91,6,849.61,241.25,40.67999999999995,39.379999999999995,1,1,0.0
92,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
92,4,666.74,246.38,205.55999999999995,108.79000000000002,1,1,1.0
92,5,627.2,264.06,59.120000000000005,34.389999999999986,1,1,1.0
92,6,842.12,242.12,40.68999999999994,39.370000000000005,1,1,0.0
93,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
93,4,654.65,247.54,207.25,108.78,1,1,1.0
93,5,617.99,264.63,59.110000000000014,34.39999999999998,1,1,1.0
93,6,834.64,242.98,40.680000000000064,39.37000000000003,1,1,0.0
94,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
94,4,646.02,250.41,208.38,108.78999999999999,1,1,1.0
94,5,604.2,265.21,61.389999999999986,34.39000000000004,1,1,1.0
94,6,826.01,244.71,40.680000000000064,39.369999999999976,1,1,0.0
95,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
95,4,634.5,248.69,215.87,116.81,1,1,1.0
95,5,590.96,266.36,74.13999999999999,35.44,1,1,1.0
95,6,826.01,244.71,35.389999999999986,39.369999999999976,1,1,0.0
96,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
96,4,622.99,249.84,217.01,116.80999999999997,1,1,1.0
96,5,577.18,267.95,74.13,35.44,1,1,1.0
96,6,815.4,244.71,35.389999999999986,39.369999999999976,1,1,0.0
97,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
97,4,609.18,252.72,223.32000000000005,116.80999999999997,1,1,1.0
97,5,564.98,269.01,82.12,35.44,1,1,1.0
97,6,807.98,245.77,35.389999999999986,39.369999999999976,1,1,0.0
98,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
98,4,594.79,256.75,231.41000000000008,116.81,1,1,1.0
98,5,550.66,269.01,82.12,35.44,1,1,1.0
98,6,796.85,244.71,35.389999999999986,39.369999999999976,1,1,0.0
99,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
99,4,589.61,256.75,231.40999999999997,116.81,1,1,1.0
99,5,543.77,269.01,82.12,35.44,1,1,1.0
99,6,777.22,244.71,46.25,39.369999999999976,1,1,0.0
100,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
100,4,576.94,259.05,231.41999999999996,116.81,1,1,1.0
100,5,528.4,269.01,97.49000000000001,35.44,1,1,0.0
100,6,757.6,244.71,57.10000000000002,39.369999999999976,1,1,0.0
101,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
101,4,558.52,257.32,241.18000000000006,124.28000000000003,1,1,1.0
101,5,514.62,269.54,97.49000000000001,35.44,1,1,0.0
101,6,747.0,247.89,57.10000000000002,39.370000000000005,1,1,0.0
102,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
102,4,553.92,258.47,241.17000000000007,124.27999999999997,1,1,1.0
102,5,501.89,269.54,97.49000000000001,35.44,1,1,0.0
102,6,736.39,247.89,57.10000000000002,39.370000000000005,1,1,0.0
103,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
103,4,527.5,250.4,260.1,143.9,1,1,1.0
103,5,485.98,271.13,97.5,35.44,1,1,0.0
103,6,730.03,248.42,57.10000000000002,39.37000000000003,1,1,0.0
104,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
104,4,517.14,252.7,260.1,143.90000000000003,1,1,1.0
104,5,472.73,271.13,97.49000000000001,35.44,1,1,0.0
104,6,716.77,248.95,57.10000000000002,39.379999999999995,1,1,0.0
104,7,949.97,236.25,10.029999999999973,29.930000000000007,1,1,1.0
105,1,210.27,249.67,94.59,44.140000000000015,1,1,1.0
105,4,507.93,249.25,260.09999999999997,143.89999999999998,1,1,1.0
105,5,457.35,272.72,97.49000000000001,35.44,1,1,1.0
105,6,702.99,250.53,61.10000000000002,39.119999999999976,1,1,0.0
